"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"139.0","1","0","0","0","0","0","0.09","-0.08","-1.46","108.850","10","0.0","80.6","100.0","6984","-6.9","4","375.61","95.3","101.2","106.1","107.1","0.22","0.50","0.02","0.18","-16.2","-11.5","-3.7","-3.0","4626","4951","2477","2882","0.00","0.00","0.00","0.00","-4.40","-4.29","-2.85","-2.68","340.0","340.0","352.5","352.5","330.2","328.4","347.3","346.1","28.4","29.2","32.4","34.5","0.91","0.00","319.0","-5.1","561.6","62.5","1"
"129.0","1","1","0","0","0","0","0.42","0.08","-1.44","109.050","10","80.0","80.6","100.0","7015","-28.1","1","375.45","95.1","101.2","98.5","100.8","1.01","1.33","0.14","0.37","-10.5","-5.9","-3.3","-2.0","5247","6720","1794","3220","0.00","0.00","0.00","0.00","-4.48","-4.26","-2.94","-2.37","340.0","340.0","352.5","352.5","328.9","324.3","348.7","345.4","28.3","32.4","24.7","32.3","0.91","0.00","324.2","-5.2","556.2","62.5","1"
"119.5","1","1","0","0","0","0","0.59","0.01","-1.46","109.250","10","0.0","79.8","100.0","7566","-28.8","3","376.64","77.9","91.6","91.1","91.3","1.84","2.11","1.18","1.35","-19.6","-8.1","-3.3","-4.4","4189","6440","1771","3218","0.00","0.00","0.00","0.00","-4.60","-4.08","-3.10","-2.33","340.0","340.0","352.5","352.5","331.1","325.0","348.8","345.4","24.7","32.6","25.5","37.0","0.91","0.00","329.1","-5.3","551.4","62.5","1"
"109.8","1","1","0","0","0","0","0.84","-0.11","-1.20","109.450","10","0.0","62.9","100.0","6819","-51.6","3","378.94","61.8","85.6","79.7","84.8","3.10","3.32","1.98","2.13","-28.6","-6.4","-7.5","-4.0","2499","6041","1656","4231","0.00","0.00","0.00","0.00","-4.69","-3.98","-3.29","-2.04","340.0","340.0","352.5","352.5","334.7","325.9","349.0","343.1","22.9","36.2","20.1","37.9","0.91","0.00","333.7","-5.3","547.1","62.5","1"
"102.2","1","1","0","0","0","0","1.55","0.15","-0.99","109.650","10","0.0","34.9","100.0","6383","-86.5","3","376.83","74.7","83.5","73.7","80.2","5.13","5.22","2.96","3.06","-10.1","-3.1","-7.3","-2.9","3165","8594","861","4506","0.00","0.00","0.00","0.00","-4.72","-3.84","-3.57","-1.85","340.0","340.0","352.5","352.5","333.3","320.0","350.7","342.5","19.8","37.6","17.8","42.5","0.91","0.00","338.3","-5.4","543.4","62.5","1"
"96.4","1","1","0","0","0","0","1.48","-0.06","-0.70","109.850","10","0.0","23.5","100.0","6100","-120.8","3","377.90","67.5","77.5","71.3","75.8","8.27","8.01","4.84","4.83","-11.4","-3.9","-4.4","-3.2","1643","6692","1081","4808","0.00","0.00","0.00","0.00","-4.35","-4.04","-3.74","-1.88","340.0","340.0","352.5","352.5","336.5","324.4","350.2","341.9","17.2","36.4","21.0","48.7","0.91","0.00","342.9","-5.4","540.3","62.5","1"
"91.3","1","0","0","0","0","0","1.60","-0.01","-0.56","110.050","10","0.0","11.4","100.0","5793","-148.8","3","377.88","61.1","74.1","67.9","71.8","11.46","10.94","6.41","6.33","-15.0","-2.7","-3.6","-3.2","1371","7500","1125","5052","0.00","0.00","0.00","0.00","-4.12","-3.99","-3.82","-1.84","340.0","340.0","352.5","352.5","337.1","322.6","350.1","341.3","15.0","35.4","21.1","51.0","0.92","0.00","347.5","-5.5","537.9","62.5","1"
"87.1","1","0","0","0","0","0","1.64","-0.03","-0.34","110.250","10","0.0","0.2","100.0","5580","-171.1","3","377.23","66.7","71.3","65.7","68.8","13.79","12.99","7.58","7.45","-1.4","-0.7","-1.9","-2.8","856","6478","1342","5710","0.00","0.00","0.00","0.00","-3.91","-4.18","-4.05","-1.92","340.0","340.0","352.5","352.5","338.2","325.0","349.7","339.9","13.8","35.3","25.9","58.0","0.92","0.00","352.1","-5.5","536.1","62.5","1"
"83.4","1","0","0","0","0","0","1.64","-0.01","-0.36","110.450","10","0.0","0.0","100.0","5347","-194.2","3","378.17","64.6","68.1","62.9","66.0","15.28","14.24","7.65","7.49","0.5","-0.7","-2.0","-2.7","809","6971","1143","5673","0.00","0.00","0.00","0.00","-3.75","-4.25","-4.04","-1.81","340.0","340.0","352.5","352.5","338.3","323.9","350.1","340.0","14.7","36.9","23.4","56.3","0.92","0.00","356.7","-5.5","535.0","62.5","1"
"80.7","1","0","0","0","0","0","1.52","-0.08","-0.13","110.650","10","27.8","0.0","100.0","5411","-203.1","3","380.92","62.4","65.4","65.1","65.3","15.39","14.25","6.22","6.19","-0.1","-0.8","4.4","0.0","789","5912","1380","5332","0.00","0.00","0.00","0.00","-3.37","-4.43","-3.95","-1.92","340.0","340.0","352.5","352.5","338.3","326.3","349.6","340.7","12.7","31.6","24.5","55.3","0.92","0.00","361.2","-5.4","534.5","62.5","1"
"80.4","1","0","0","0","0","0","1.46","-0.00","0.22","110.850","10","50.4","0.0","100.0","5587","-200.2","3","379.17","62.4","65.6","66.9","67.8","13.17","12.15","3.71","3.76","-1.1","-0.9","7.0","4.0","920","6074","1991","5628","0.00","0.00","0.00","0.00","-3.34","-4.40","-3.92","-2.08","340.0","340.0","352.5","352.5","338.0","326.0","348.3","340.1","12.1","30.3","28.8","56.7","0.92","0.00","365.6","-5.4","534.7","62.5","1"
"81.6","1","0","0","0","0","0","1.30","-0.03","0.09","111.050","10","48.8","0.0","100.0","5630","-198.6","3","378.78","64.0","67.2","67.4","68.4","11.08","10.15","2.18","2.21","-0.7","-0.7","6.4","3.3","918","5774","1923","5510","0.00","0.00","0.00","0.00","-3.25","-4.50","-3.93","-2.19","340.0","340.0","352.5","352.5","338.0","326.7","348.4","340.3","13.1","29.2","32.9","58.6","0.92","0.00","370.1","-5.4","535.3","62.5","1"
"82.6","1","0","0","0","0","0","1.43","0.01","0.16","111.250","10","49.2","0.0","100.0","5781","-196.1","3","378.61","64.7","68.9","71.1","68.3","10.36","9.51","2.80","2.80","-0.5","-0.7","11.8","1.1","1401","6590","1309","5480","0.00","0.00","0.00","0.00","-3.35","-4.45","-3.94","-2.07","340.0","340.0","352.5","352.5","337.0","324.8","349.7","340.4","14.6","30.5","30.6","57.6","0.92","0.00","374.5","-5.4","536.6","62.5","1"
"83.9","1","0","0","0","0","0","1.38","-0.07","0.23","111.450","10","55.5","0.0","100.0","5892","-154.2","3","380.18","65.8","69.8","70.7","71.4","9.07","8.49","3.58","3.58","-0.7","-0.6","9.2","4.4","1040","5817","1685","5253","0.00","0.00","0.00","0.00","-3.68","-4.28","-3.92","-2.18","340.0","340.0","352.5","352.5","337.8","326.6","348.9","340.9","12.1","28.9","32.5","58.5","0.92","0.00","378.8","-5.3","538.3","62.5","1"
"85.6","1","0","0","0","0","0","1.41","-0.05","0.31","111.650","10","68.4","0.0","100.0","6054","-61.5","3","380.27","67.9","72.0","73.3","72.7","4.45","4.36","4.24","4.20","-0.5","-0.3","10.9","4.2","694","5888","2017","5537","0.00","0.00","0.00","0.00","-4.56","-3.73","-3.93","-2.21","340.0","340.0","352.5","352.5","338.5","326.4","348.2","340.2","10.7","29.4","33.1","58.6","0.92","0.00","382.9","-5.3","540.6","62.5","1"
"88.5","1","0","0","0","0","0","1.05","-0.01","0.61","111.850","10","95.7","0.0","100.0","6318","2.7","3","379.44","71.2","74.0","77.7","74.7","1.51","1.55","4.02","4.04","-0.3","-0.1","12.7","4.4","1180","5219","2686","5436","0.00","0.00","0.00","0.00","-4.92","-3.42","-3.81","-2.48","340.0","340.0","352.5","352.5","337.5","328.0","346.7","340.5","11.7","27.4","39.0","58.7","0.92","0.00","386.8","-5.2","543.4","62.5","1"
"93.0","1","0","0","0","0","0","0.17","-0.09","0.70","112.050","10","100.0","0.0","100.0","6488","48.7","3","379.93","76.3","76.1","79.7","76.7","-0.71","-0.72","1.27","1.40","-0.3","-0.1","7.8","4.3","2075","2962","3870","4357","0.00","0.00","0.00","0.00","-4.68","-3.50","-3.47","-3.07","340.0","340.0","352.5","352.5","335.5","333.2","344.2","342.9","12.5","19.1","50.6","57.2","0.92","0.00","390.6","-5.1","546.6","62.5","1"
"96.8","1","0","0","0","0","0","-1.31","0.06","0.23","112.250","10","50.0","0.0","100.0","6681","120.7","3","377.09","81.0","77.5","81.0","80.1","-4.86","-5.12","-1.65","-1.58","-0.3","-0.2","3.1","6.5","5756","1477","6082","2369","0.00","0.00","0.00","0.00","-4.25","-3.90","-2.59","-3.86","340.0","340.0","352.5","352.5","327.6","336.6","339.5","347.3","25.1","13.3","60.5","44.3","0.92","0.00","394.6","-5.0","550.1","62.5","1"
"95.9","1","0","0","0","0","0","-1.51","-0.07","-0.21","112.450","10","19.4","0.0","100.0","6321","171.3","3","379.83","79.9","75.8","77.9","74.5","-8.93","-9.58","-3.38","-3.37","-0.4","0.0","-0.3","0.6","6399","1111","5280","1174","0.00","0.00","0.00","0.00","-4.35","-3.71","-2.10","-3.92","340.0","340.0","352.5","352.5","326.2","337.4","341.2","349.9","32.4","14.5","56.5","29.8","0.93","0.00","399.0","-5.0","553.3","62.5","1"
"94.5","1","0","0","0","0","0","-1.72","0.04","-0.05","112.650","10","34.1","0.0","100.0","6451","179.5","3","378.96","78.3","73.9","78.3","77.3","-10.98","-11.73","-4.85","-4.92","-0.6","-0.4","1.7","5.9","7420","1381","5307","1370","0.00","0.00","0.00","0.00","-4.27","-3.78","-1.98","-3.91","340.0","340.0","352.5","352.5","324.0","336.8","341.1","349.5","34.4","14.1","55.1","26.0","0.93","0.00","403.6","-4.9","555.9","62.5","1"
"93.6","1","0","0","0","0","0","-1.43","-0.14","-0.01","112.850","10","34.9","0.0","100.0","6327","181.6","3","381.08","76.2","73.2","76.8","75.7","-11.98","-12.85","-4.23","-4.21","-0.7","-0.6","1.9","3.9","5681","949","4878","1680","0.00","0.00","0.00","0.00","-4.39","-3.39","-2.14","-3.85","340.0","340.0","352.5","352.5","327.7","337.8","342.0","348.8","28.0","11.0","55.9","28.6","0.93","0.00","408.4","-4.9","557.9","62.5","1"
"93.8","1","0","0","0","0","0","-1.56","0.03","0.16","113.050","10","50.4","0.0","100.0","6484","144.2","3","376.49","77.5","73.9","78.4","77.9","-9.03","-9.53","-3.37","-3.33","-0.6","-1.0","3.2","6.6","6489","763","5927","2055","0.00","0.00","0.00","0.00","-4.10","-3.98","-2.15","-3.95","340.0","340.0","352.5","352.5","326.0","338.2","339.8","347.9","32.9","12.1","59.0","32.0","0.93","0.00","413.4","-4.9","559.4","62.5","1"
"95.3","1","0","0","0","0","0","-1.47","-0.01","0.07","113.250","10","50.8","0.0","100.0","6584","146.7","3","377.15","78.9","75.8","79.3","79.5","-8.04","-8.53","-2.49","-2.46","-0.6","-0.5","3.1","7.3","6489","1793","4800","1328","0.00","0.00","0.00","0.00","-4.30","-3.75","-2.32","-3.83","340.0","340.0","352.5","352.5","326.0","335.8","342.2","349.5","28.2","13.0","56.8","34.7","0.93","0.00","418.5","-4.9","560.3","62.5","1"
"96.6","1","0","0","0","0","0","-1.41","-0.06","0.19","113.450","10","50.0","0.0","100.0","6665","146.9","3","376.74","79.9","76.3","80.8","79.9","-8.39","-8.94","-3.05","-3.00","-0.6","-0.8","3.3","6.3","5559","988","5547","2303","0.00","0.00","0.00","0.00","-4.26","-3.75","-2.31","-3.88","340.0","340.0","352.5","352.5","328.0","337.7","340.6","347.4","29.1","11.6","60.0","34.8","0.93","0.00","423.9","-4.9","560.7","62.5","1"
"97.8","1","0","0","0","0","0","-1.44","-0.07","0.27","113.650","10","51.2","0.0","100.0","6782","145.3","3","376.81","81.0","77.1","82.0","81.5","-8.63","-9.17","-3.54","-3.50","-0.5","-0.6","3.4","7.2","5899","559","5804","1887","0.00","0.00","0.00","0.00","-4.17","-3.90","-2.19","-3.96","340.0","340.0","352.5","352.5","327.3","338.7","340.0","348.3","30.3","11.5","59.6","33.0","0.93","0.00","429.2","-4.9","560.5","62.5","1"
"99.2","1","0","0","0","0","0","-1.51","-0.01","0.31","113.850","10","64.1","0.0","100.0","6905","99.7","3","375.89","82.4","78.7","81.9","84.6","-7.05","-7.31","-3.61","-3.58","-0.5","-0.9","2.0","9.7","6211","1083","5672","1783","0.00","0.00","0.00","0.00","-4.01","-4.18","-2.25","-3.94","340.0","340.0","352.5","352.5","326.6","337.5","340.3","348.5","29.3","11.4","59.1","34.3","0.93","0.00","434.7","-5.0","559.7","62.5","1"
"101.6","1","0","0","0","0","0","-1.33","-0.06","0.51","114.050","10","82.0","0.0","100.0","7091","34.6","3","375.48","84.7","81.5","84.1","86.8","-3.34","-3.34","-3.74","-3.69","-0.2","-0.6","2.7","9.6","5371","883","5652","2384","0.00","0.00","0.00","0.00","-3.57","-4.74","-2.41","-3.90","340.0","340.0","352.5","352.5","328.4","337.9","340.3","347.2","28.2","10.1","60.4","37.8","0.93","0.00","440.1","-5.0","558.4","62.5","1"
"104.6","1","0","0","0","0","0","-1.33","-0.03","0.52","114.250","10","93.4","0.0","100.0","7395","51.9","3","374.63","87.1","84.1","89.3","89.1","-4.00","-4.05","-3.13","-3.09","-0.3","-0.4","5.8","9.0","5668","1079","5777","2120","0.00","0.00","0.00","0.00","-3.72","-4.57","-2.39","-3.92","340.0","340.0","352.5","352.5","327.8","337.5","340.1","347.8","27.8","11.0","60.8","38.2","0.93","0.00","445.5","-5.1","556.5","62.5","1"
"108.3","1","0","0","0","0","0","-1.35","-0.02","0.50","114.450","10","95.7","0.0","100.0","7679","51.8","3","374.19","90.1","86.9","91.9","93.3","-3.98","-4.03","-3.32","-3.26","-0.2","-0.4","5.2","10.3","5332","929","6036","2471","0.00","0.00","0.00","0.00","-3.74","-4.54","-2.43","-3.93","340.0","340.0","352.5","352.5","328.5","337.8","339.5","347.0","26.8","10.9","61.4","39.7","0.93","0.00","450.8","-5.1","554.0","62.5","1"
"111.5","1","0","0","0","0","0","-1.45","-0.02","0.50","114.650","10","90.6","0.0","100.0","7888","67.7","3","373.80","92.7","89.1","95.0","95.3","-5.14","-5.28","-3.71","-3.67","-0.3","-0.4","5.4","9.6","5695","606","6312","2330","0.00","0.00","0.00","0.00","-3.75","-4.52","-2.33","-3.99","340.0","340.0","352.5","352.5","327.7","338.6","338.9","347.3","28.8","10.8","62.0","37.9","0.94","0.00","456.1","-5.2","550.9","62.5","1"
"114.5","1","0","0","0","0","0","-1.66","0.13","0.51","114.850","10","99.6","0.0","100.0","8132","27.4","3","371.32","95.6","91.4","97.1","99.0","-3.99","-4.00","-4.58","-4.57","-0.2","-0.7","4.6","11.0","6149","558","7532","2514","0.00","0.00","0.00","0.00","-3.46","-4.92","-2.33","-4.15","340.0","340.0","352.5","352.5","326.7","338.7","336.3","346.9","31.4","10.9","64.6","40.5","0.94","0.00","461.2","-5.3","547.3","62.5","1"
"117.8","1","0","0","0","0","0","-1.37","0.02","0.56","115.050","10","100.0","0.0","100.0","8430","-10.6","3","373.19","98.1","95.1","100.4","102.9","-2.51","-2.47","-4.72","-4.67","-0.1","-0.3","5.9","11.6","5773","1030","6284","2540","0.00","0.00","0.00","0.00","-3.32","-5.05","-2.46","-3.95","340.0","340.0","352.5","352.5","327.5","337.6","339.0","346.8","28.4","11.7","62.0","40.7","0.94","0.00","466.1","-5.3","543.1","62.5","1"
"119.4","1","0","0","0","0","0","-0.85","0.02","0.58","115.250","10","100.0","0.0","100.0","6590","11.2","4","373.24","98.5","98.1","99.4","101.8","-1.78","-1.64","-1.86","-1.69","-0.2","-0.1","4.9","7.7","5830","2944","4243","2469","0.00","0.00","0.00","0.00","-3.66","-4.80","-2.63","-3.57","340.0","340.0","352.5","352.5","327.4","333.1","343.4","347.0","28.6","16.3","54.8","39.6","0.94","0.00","470.8","-5.4","538.4","62.5","1"
"122.5","1","0","0","0","0","0","-0.84","-0.05","0.52","115.450","10","100.0","0.0","100.0","6633","45.8","4","372.88","101.5","99.4","100.2","102.3","-2.57","-2.58","-1.07","-0.96","-0.2","-0.2","1.9","6.2","4419","1685","5321","3195","0.00","0.00","0.00","0.00","-4.04","-4.28","-2.78","-3.72","340.0","340.0","352.5","352.5","330.5","336.0","341.1","345.3","24.8","14.1","60.4","46.1","0.94","0.00","475.2","-5.4","533.4","62.5","1"
"125.8","1","0","0","0","0","0","-0.94","0.03","0.53","115.650","10","100.0","0.0","100.0","6825","19.1","4","371.68","104.4","102.4","103.0","105.4","-1.66","-1.60","-1.80","-1.69","-0.1","-0.2","2.0","6.4","5137","1919","5623","3007","0.00","0.00","0.00","0.00","-3.76","-4.62","-2.76","-3.75","340.0","340.0","352.5","352.5","328.9","335.5","340.4","345.8","26.3","14.5","60.7","46.6","0.94","0.00","479.5","-5.5","528.0","62.5","1"
"129.1","1","0","0","0","0","0","-0.87","0.01","0.54","115.850","10","100.0","0.0","100.0","7012","20.1","4","372.07","107.0","105.2","105.6","108.5","-1.71","-1.66","-1.43","-1.31","-0.2","-0.2","2.1","6.5","5086","2139","5368","3029","0.00","0.00","0.00","0.00","-3.82","-4.56","-2.78","-3.72","340.0","340.0","352.5","352.5","329.0","335.0","341.0","345.7","26.4","14.9","60.4","46.3","0.94","0.00","483.6","-5.5","522.2","62.5","1"
"132.5","1","0","0","0","0","0","-0.72","0.03","0.52","116.050","10","100.0","0.0","100.0","7166","17.9","4","371.10","109.7","108.4","108.1","110.7","-1.35","-1.28","-1.12","-0.99","-0.2","-0.1","2.0","5.7","4871","2545","5425","3321","0.00","0.00","0.00","0.00","-3.93","-4.51","-2.90","-3.67","340.0","340.0","352.5","352.5","329.5","334.0","340.8","345.1","26.4","17.5","60.0","49.3","0.94","0.00","487.6","-5.6","516.1","62.5","1"
"135.8","1","0","0","0","0","0","-0.90","0.09","0.51","116.250","10","100.0","0.0","100.0","7329","33.8","4","370.70","112.6","110.7","110.7","113.0","-1.95","-1.90","-1.10","-0.99","-0.2","-0.1","1.7","5.5","5282","2229","5864","3226","0.00","0.00","0.00","0.00","-3.97","-4.48","-2.86","-3.77","340.0","340.0","352.5","352.5","328.6","334.7","339.9","345.3","27.3","17.2","62.0","50.0","0.95","0.00","491.3","-5.6","509.6","62.5","1"
"138.8","1","0","0","0","0","0","-1.20","-0.02","0.47","116.450","10","100.0","0.0","100.0","7604","47.1","4","373.82","115.4","112.6","116.6","115.6","-3.09","-3.09","-1.94","-1.82","-0.2","-0.2","4.5","6.1","5817","1968","5582","2502","0.00","0.00","0.00","0.00","-3.91","-4.43","-2.63","-3.75","340.0","340.0","352.5","352.5","327.4","335.4","340.5","346.9","25.8","14.3","58.4","43.3","0.95","0.00","494.9","-5.6","502.9","62.5","1"
"141.6","1","0","0","0","0","0","-1.12","-0.25","0.40","116.650","10","100.0","0.0","100.0","7838","42.6","4","376.30","117.3","114.5","119.6","119.7","-3.76","-3.78","-2.85","-2.76","-0.2","-0.1","5.3","7.9","4843","1200","4959","2023","0.00","0.00","0.00","0.00","-3.82","-4.49","-2.52","-3.78","340.0","340.0","352.5","352.5","329.5","337.2","341.8","348.0","26.0","12.4","58.1","39.8","0.95","0.00","498.1","-5.6","495.8","62.5","1"
"144.4","1","0","0","0","0","0","-1.30","-0.15","0.48","116.850","10","100.0","0.0","100.0","7916","19.2","4","374.11","119.5","116.4","119.2","122.5","-3.43","-3.42","-3.38","-3.30","-0.2","-0.6","3.0","8.1","5309","623","5750","2336","0.00","0.00","0.00","0.00","-3.48","-4.81","-2.46","-3.92","340.0","340.0","352.5","352.5","328.5","338.5","340.1","347.3","27.2","9.7","62.2","40.2","0.95","0.00","500.8","-5.7","488.3","62.5","1"
"147.2","1","0","0","0","0","0","-1.18","-0.11","0.52","117.050","10","100.0","0.0","100.0","7985","6.4","4","371.97","121.5","119.5","120.2","123.6","-2.29","-2.23","-2.61","-2.48","-0.1","-0.3","2.1","6.4","4839","496","6649","2677","0.00","0.00","0.00","0.00","-3.43","-4.95","-2.51","-4.02","340.0","340.0","352.5","352.5","329.5","338.8","338.2","346.5","28.7","11.8","63.9","43.0","0.95","0.00","503.2","-5.8","480.6","62.5","1"
"150.1","1","0","0","0","0","0","-1.12","0.09","0.49","117.250","10","100.0","0.0","100.0","8114","23.7","4","368.92","124.6","122.5","122.4","125.3","-2.16","-2.08","-1.54","-1.42","-0.2","-0.2","1.7","5.8","6217","2058","6347","2933","0.00","0.00","0.00","0.00","-3.70","-4.73","-2.57","-3.89","340.0","340.0","352.5","352.5","326.5","335.1","338.9","345.9","28.6","14.8","61.6","43.1","0.95","0.00","505.1","-5.9","472.5","62.5","1"
"152.9","1","0","0","0","0","0","-1.22","0.02","0.43","117.450","10","100.0","0.0","100.0","8298","49.0","4","369.50","126.9","124.4","127.0","126.3","-3.21","-3.19","-1.63","-1.51","-0.3","-0.1","3.5","5.0","6081","2210","5768","2707","0.00","0.00","0.00","0.00","-3.94","-4.46","-2.65","-3.78","340.0","340.0","352.5","352.5","326.8","334.8","340.1","346.4","27.3","15.5","59.4","44.0","0.95","0.00","506.6","-6.0","464.3","62.5","1"
"155.4","1","0","0","0","0","0","-1.33","-0.10","0.31","117.650","10","100.0","0.0","100.0","8465","42.9","4","370.96","128.9","126.0","129.2","129.2","-3.70","-3.67","-2.54","-2.44","-0.3","-0.3","3.7","5.9","5971","1940","5181","2245","0.00","0.00","0.00","0.00","-3.81","-4.58","-2.56","-3.82","340.0","340.0","352.5","352.5","327.0","335.4","341.4","347.5","28.6","14.1","60.2","41.5","0.96","0.00","507.7","-6.1","455.8","62.5","1"
"156.9","1","0","0","0","0","0","-1.41","-0.18","-0.13","117.850","10","100.0","0.0","100.0","8010","39.7","1","372.29","129.9","127.3","125.0","123.6","-4.16","-4.10","-2.87","-2.78","-0.2","-0.3","-0.2","0.3","6235","1885","4472","1589","0.00","0.00","0.00","0.00","-3.67","-4.74","-2.45","-3.84","340.0","340.0","352.5","352.5","326.5","335.5","342.9","348.9","30.6","12.8","60.3","38.8","0.96","0.00","508.3","-6.2","447.1","62.5","1"
"157.3","1","0","0","0","0","0","-1.55","-0.03","0.35","118.050","10","100.0","0.0","100.0","7329","43.0","5","369.93","130.4","127.4","131.0","130.0","-4.27","-4.18","-3.07","-2.96","-0.2","-0.3","3.8","5.3","6302","1801","5835","2305","0.00","0.00","0.00","0.00","-3.67","-4.91","-2.35","-3.99","340.0","340.0","352.5","352.5","326.3","335.7","340.0","347.3","36.0","15.0","62.8","37.5","0.96","0.00","508.2","-6.3","438.4","62.5","1"
"159.2","1","0","0","0","0","0","-1.59","-0.02","0.40","118.250","10","100.0","0.0","100.0","7441","50.6","5","370.45","131.9","128.9","132.7","132.3","-4.72","-4.70","-3.03","-2.92","-0.3","-0.2","3.7","5.7","6451","1339","6899","2473","0.00","0.00","0.00","0.00","-3.70","-4.76","-2.32","-4.09","340.0","340.0","352.5","352.5","326.0","336.8","337.7","346.9","32.3","13.9","63.2","38.3","0.96","0.00","507.5","-6.4","429.6","62.5","1"
"161.2","1","0","0","0","0","0","-1.12","-0.34","0.37","118.450","10","100.0","0.0","100.0","7558","59.1","5","377.21","132.5","129.7","133.7","135.5","-5.54","-5.61","-3.15","-3.05","-0.4","-0.7","4.0","6.9","4580","968","4253","2427","0.00","0.00","0.00","0.00","-3.85","-4.34","-2.56","-3.70","340.0","340.0","352.5","352.5","330.1","337.7","343.4","347.0","24.0","9.2","57.5","38.5","0.96","0.00","506.1","-6.5","420.8","62.5","1"
