"ABS Active","ABS Enabled","Best Lap Time","Brake Pos","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Car Coord X","Car Coord Y","Car Coord Z","Car Pitch Angle","Car Pos Norm","Clutch Pos","Engine Limiter","Engine RPM","Gear","Ground Speed","HR Sample Clock","In Pit","LR Sample Clock","Lap Time","Last Lap Time","Raw Data Sample Rate","Session Lap Count","Steering Angle","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR"
"","","s","%","G","G","G","mm","m","m","m","deg","","%","","rpm","","km/h","","","","s","s","Hz","","deg","mm","mm","mm","mm","","","%","deg","deg","deg","deg","","","","","N","N","N","N","mm","mm","mm","mm","mm","mm","mm","mm","deg","deg","deg","deg","%","%","%","%","rad/s","rad/s","rad/s","rad/s"


"0","1","105.392","0.0","0.01","0.29","0.03","364.29","-163.0","-125.17","22.0","0.00","0.67","100.0","0","7430","6","195.5","1","0","0","64.853","133.376","62.5","5","-0.5","26.2","25.6","56.7","56.9","0","0","100.0","-4.30","-4.30","-3.25","-3.27","0.00","0.00","0.00","0.00","4634","4464","4289","4358","330.2","329.8","343.7","343.0","340.0","340.0","352.5","352.5","-0.02","0.12","-0.04","0.12","0.0","0.0","3.0","-131072.0","161.2","161.3","159.4","158.2"
"0","1","105.392","0.0","0.01","0.27","-0.03","364.22","-172.0","-118.90","21.8","0.00","0.67","100.0","0","7493","6","197.5","1","0","0","65.052","133.376","62.5","5","-0.8","25.3","25.2","58.5","58.6","0","0","100.0","-4.30","-4.28","-3.39","-3.36","0.00","0.00","0.00","0.00","4085","3982","4644","4584","331.4","330.9","343.0","342.5","340.0","340.0","352.5","352.5","-0.01","0.12","-0.05","0.11","-0.1","0.0","3.0","-131072.0","162.6","162.7","160.7","159.6"
"0","1","105.392","0.0","0.10","0.27","0.03","363.92","-181.0","-112.58","21.7","0.00","0.68","100.0","0","7572","6","199.5","1","0","0","65.252","133.376","62.5","5","-3.1","25.3","26.6","57.1","58.0","0","0","100.0","-4.37","-4.23","-3.40","-3.25","0.00","0.00","0.00","0.00","4476","4849","4304","4664","330.6","328.9","343.6","342.4","340.0","340.0","352.5","352.5","0.12","0.27","0.01","0.17","-0.1","-0.2","3.0","-131072.0","164.3","164.7","162.4","161.3"
"0","1","105.392","0.0","0.18","0.28","0.04","363.40","-190.2","-106.24","21.6","0.00","0.68","100.0","0","7635","6","201.4","1","0","1","65.453","133.376","62.5","5","-3.1","25.2","27.1","57.8","60.1","0","0","100.0","-4.40","-4.21","-3.50","-3.28","0.00","0.00","0.00","0.00","3800","4313","4809","5337","332.0","330.1","342.6","340.9","340.0","340.0","352.5","352.5","0.21","0.35","0.12","0.28","-0.1","0.0","3.0","-131072.0","165.6","166.1","163.7","162.6"
"0","1","105.392","0.0","0.20","0.26","-0.04","364.55","-199.5","-99.90","21.5","0.00","0.68","100.0","0","7714","6","203.2","1","0","1","65.653","133.376","62.5","5","-3.1","24.1","26.7","56.9","59.4","0","0","100.0","-4.43","-4.15","-3.48","-3.25","0.00","0.00","0.00","0.00","4037","4812","4057","4620","331.5","329.0","344.2","342.5","340.0","340.0","352.5","352.5","0.23","0.38","0.14","0.29","-0.1","-0.2","3.0","-131072.0","167.2","167.8","165.5","164.3"
"0","1","105.392","0.0","0.21","0.27","0.09","363.17","-208.9","-93.56","21.4","0.00","0.68","100.0","0","7778","6","205.1","1","0","0","65.853","133.376","62.5","5","-3.1","25.5","27.8","56.7","59.4","0","0","100.0","-4.42","-4.20","-3.49","-3.24","0.00","0.00","0.00","0.00","4308","4849","4703","5282","330.9","328.9","342.8","341.0","340.0","340.0","352.5","352.5","0.23","0.38","0.14","0.30","-0.1","0.0","3.0","-131072.0","168.9","169.4","166.8","165.6"
"0","1","105.392","0.0","0.22","0.26","-0.11","364.79","-218.4","-87.25","21.2","0.00","0.69","100.0","0","7847","6","206.9","1","0","0","66.052","133.376","62.5","5","-3.3","23.5","26.1","58.2","60.2","0","0","100.0","-4.43","-4.09","-3.55","-3.27","0.00","0.00","0.00","0.00","3180","4531","3985","4958","333.3","329.6","344.3","341.7","340.0","340.0","352.5","352.5","0.25","0.38","0.13","0.29","-0.1","-0.2","3.0","-131072.0","169.9","170.7","168.3","167.1"
"0","1","105.392","0.0","0.24","0.27","0.06","363.00","-228.1","-80.95","21.1","0.00","0.69","100.0","0","7918","6","208.7","1","0","0","66.252","133.376","62.5","5","-3.3","25.4","27.7","56.3","58.7","0","0","100.0","-4.45","-4.21","-3.46","-3.24","0.00","0.00","0.00","0.00","4436","5020","4600","5153","330.6","328.5","343.0","341.3","340.0","340.0","352.5","352.5","0.25","0.40","0.16","0.32","-0.1","-0.2","3.0","-131072.0","171.9","172.4","169.8","168.6"
"0","1","105.392","0.0","0.21","0.26","0.06","363.71","-237.9","-74.67","21.0","0.00","0.69","100.0","0","7990","6","210.4","1","0","1","66.453","133.376","62.5","5","-1.3","25.9","26.7","55.8","57.2","0","0","100.0","-4.46","-4.43","-3.37","-3.35","0.00","0.00","0.00","0.00","4397","5473","4509","4665","330.7","327.5","343.2","342.4","340.0","340.0","352.5","352.5","0.17","0.31","0.15","0.29","0.0","0.0","3.0","-131072.0","173.3","174.0","171.2","170.3"
"0","1","105.392","0.0","0.12","0.25","0.11","361.24","-247.8","-68.40","20.9","0.00","0.69","100.0","0","8045","6","212.2","1","0","1","66.653","133.376","62.5","5","0.1","26.4","28.7","57.3","59.4","0","0","100.0","-4.46","-4.19","-3.50","-3.24","0.00","0.00","0.00","0.00","4921","5432","4512","5365","329.6","327.6","343.2","340.9","340.0","340.0","352.5","352.5","-0.00","0.17","0.00","0.18","-0.1","0.0","3.0","-131072.0","175.0","175.4","172.7","171.2"
"0","1","105.392","0.0","-0.06","0.25","-0.08","365.30","-257.8","-62.11","20.7","0.00","0.70","100.0","0","8124","6","213.9","1","0","0","66.853","133.376","62.5","5","0.1","25.4","23.3","55.7","55.5","0","0","100.0","-4.11","-4.27","-3.11","-3.32","0.00","0.00","0.00","0.00","4908","3988","4632","4162","329.6","330.9","343.0","343.5","340.0","340.0","352.5","352.5","-0.08","0.05","-0.11","0.05","-0.1","-0.2","3.0","-131072.0","176.4","176.1","174.1","173.2"
"0","1","105.392","0.0","-0.01","0.23","-0.13","364.97","-267.9","-55.77","20.6","0.00","0.70","100.0","0","8202","6","215.5","1","0","0","67.052","133.376","62.5","5","-0.5","25.3","24.9","56.0","55.7","0","0","100.0","-4.26","-4.29","-3.27","-3.25","0.00","0.00","0.00","0.00","5065","4662","3727","3808","329.2","329.3","344.8","344.3","340.0","340.0","352.5","352.5","-0.08","0.08","-0.09","0.08","-0.1","-0.2","3.0","-131072.0","177.8","177.7","175.8","174.8"
"0","1","105.392","0.0","0.03","0.22","0.02","362.05","-278.1","-49.38","20.4","0.00","0.70","100.0","0","8225","6","217.1","1","0","0","67.252","133.376","62.5","5","-1.5","27.0","26.9","58.2","58.5","0","0","100.0","-4.20","-4.29","-3.36","-3.34","0.00","0.00","0.00","0.00","4835","4582","4764","4713","329.7","329.5","342.7","342.3","340.0","340.0","352.5","352.5","0.00","0.17","-0.05","0.12","-0.1","-0.2","3.0","-131072.0","179.0","179.1","176.3","175.3"
"0","1","105.392","0.0","0.09","0.23","0.07","360.42","-288.4","-42.97","20.3","0.00","0.70","100.0","0","8275","6","218.7","1","0","1","67.453","133.376","62.5","5","-1.3","26.8","28.4","62.4","62.3","0","0","100.0","-4.60","-4.30","-3.77","-3.49","0.00","0.00","0.00","0.00","3512","4286","5004","5423","332.5","330.2","342.2","340.8","340.0","340.0","352.5","352.5","0.05","0.20","0.00","0.17","0.0","0.0","1.0","-131072.0","179.8","180.3","177.4","176.3"
"0","1","105.392","0.0","0.07","0.22","0.23","357.35","-298.8","-36.54","20.1","0.00","0.71","100.0","0","8332","6","220.2","1","0","1","67.653","133.376","62.5","5","0.1","29.4","29.6","61.9","62.2","0","0","100.0","-4.28","-4.32","-3.41","-3.42","0.00","0.00","0.00","0.00","5022","5037","5745","5850","329.3","328.5","340.7","339.9","340.0","340.0","352.5","352.5","-0.04","0.15","-0.01","0.17","-0.1","0.0","1.0","-131072.0","181.7","181.9","178.6","177.5"
"0","1","105.392","0.0","0.02","-0.19","-0.17","364.14","-309.2","-30.09","20.0","0.00","0.71","100.0","0","7987","1","221.3","1","0","0","67.853","133.376","62.5","5","0.1","25.3","26.0","53.8","56.0","0","0","100.0","-4.26","-4.16","-3.29","-3.17","0.00","0.00","0.00","0.00","5652","4899","3519","4066","328.0","328.8","345.3","343.7","340.0","340.0","352.5","352.5","-0.08","0.08","-0.09","0.06","-0.1","0.0","-1.0","-131072.0","182.9","182.7","175.5","175.5"
"0","1","105.392","0.0","-0.04","0.21","0.09","359.35","-319.6","-23.64","19.8","0.00","0.71","100.0","0","7173","7","221.3","1","0","0","68.052","133.376","62.5","5","0.1","30.3","29.2","60.3","58.9","0","0","100.0","-4.31","-4.38","-3.36","-3.45","0.00","0.00","0.00","0.00","4821","4288","5633","5196","329.7","330.2","340.9","341.3","340.0","340.0","352.5","352.5","-0.13","0.08","-0.12","0.05","0.0","0.0","1.0","-131072.0","182.6","182.5","178.2","179.5"
"0","1","105.392","0.0","0.01","0.20","0.09","359.80","-330.1","-17.15","19.7","0.00","0.71","100.0","0","7216","7","222.7","1","0","0","68.252","133.376","62.5","5","-0.3","29.1","28.6","60.7","59.6","0","0","100.0","-4.39","-4.38","-3.46","-3.44","0.00","0.00","0.00","0.00","4498","4719","5323","5210","330.4","329.2","341.5","341.3","340.0","340.0","352.5","352.5","-0.10","0.09","-0.11","0.07","0.0","0.0","1.0","-131072.0","183.5","183.7","179.3","180.6"
"0","1","105.392","0.0","0.05","0.19","-0.07","361.66","-340.7","-10.63","19.5","0.00","0.72","100.0","0","7260","7","224.0","1","0","1","68.453","133.376","62.5","5","-0.5","27.5","28.1","59.8","60.0","0","0","100.0","-4.37","-4.20","-3.45","-3.37","0.00","0.00","0.00","0.00","3649","4382","4853","5073","332.2","330.0","342.5","341.6","340.0","340.0","352.5","352.5","-0.06","0.11","-0.09","0.09","0.0","-0.2","1.0","-131072.0","184.3","184.7","180.4","181.6"
"0","1","105.392","0.0","0.07","0.18","-0.03","361.43","-351.3","-4.08","19.4","0.00","0.72","100.0","0","7304","7","225.3","1","0","1","68.653","133.376","62.5","5","-0.6","27.3","28.5","59.2","59.8","0","0","100.0","-4.45","-4.30","-3.50","-3.36","0.00","0.00","0.00","0.00","4262","4764","4739","4914","330.9","329.1","342.7","341.9","340.0","340.0","352.5","352.5","-0.04","0.13","-0.06","0.11","-0.1","0.0","1.0","-131072.0","185.5","185.9","181.5","182.7"
"0","1","105.392","0.0","0.11","0.18","-0.05","361.56","-362.0","2.50","19.2","0.00","0.72","100.0","0","7345","7","226.6","1","0","0","68.853","133.376","62.5","5","-1.5","27.1","28.6","58.9","60.2","0","0","100.0","-4.43","-4.23","-3.47","-3.33","0.00","0.00","0.00","0.00","4283","4807","4602","4890","330.9","329.0","343.0","342.0","340.0","340.0","352.5","352.5","0.01","0.20","-0.03","0.14","-0.1","0.0","1.0","-131072.0","186.6","187.0","182.6","183.7"
"0","1","105.392","0.0","0.07","0.18","0.05","360.42","-372.8","9.08","19.1","0.00","0.73","100.0","0","7384","7","227.9","1","0","0","69.052","133.376","62.5","5","0.3","28.8","29.2","59.0","59.8","0","0","100.0","-4.38","-4.30","-3.41","-3.35","0.00","0.00","0.00","0.00","4946","4811","5046","5117","329.4","329.0","342.1","341.5","340.0","340.0","352.5","352.5","-0.05","0.14","-0.02","0.15","-0.1","0.0","1.0","-131072.0","187.9","188.1","183.5","184.7"
"0","1","105.392","0.0","-0.02","0.18","0.01","360.50","-383.6","15.68","19.0","0.00","0.73","100.0","0","7428","7","229.1","1","0","0","69.252","133.376","62.5","5","0.3","29.7","28.5","58.7","58.4","0","0","100.0","-4.29","-4.42","-3.36","-3.41","0.00","0.00","0.00","0.00","5509","4738","5213","4803","328.2","329.2","341.8","342.2","340.0","340.0","352.5","352.5","-0.12","0.08","-0.10","0.08","-0.1","0.0","1.0","-131072.0","189.3","189.0","184.6","185.8"
"0","1","105.392","0.0","-0.04","0.18","-0.00","361.44","-394.5","22.31","18.9","0.00","0.73","100.0","0","7466","7","230.3","1","0","1","69.453","133.376","62.5","5","0.7","28.4","27.7","59.0","58.2","0","0","100.0","-4.31","-4.36","-3.35","-3.41","0.00","0.00","0.00","0.00","4985","4543","5085","4711","329.3","329.6","342.0","342.4","340.0","340.0","352.5","352.5","-0.16","0.02","-0.14","0.03","-0.1","0.0","1.0","-131072.0","190.0","189.9","185.6","186.8"
"0","1","105.392","0.0","0.02","0.15","-0.15","362.48","-405.5","28.99","18.7","0.00","0.73","100.0","0","7511","7","231.5","1","0","1","69.653","133.376","62.5","5","-0.3","26.8","27.6","58.7","58.6","0","0","100.0","-4.42","-4.27","-3.41","-3.32","0.00","0.00","0.00","0.00","4499","4679","3833","4455","330.4","329.3","344.6","342.9","340.0","340.0","352.5","352.5","-0.12","0.05","-0.14","0.03","-0.1","0.0","1.0","-131072.0","190.8","191.0","186.9","187.7"
"0","1","105.392","0.0","0.07","0.17","-0.02","360.81","-416.5","35.71","18.6","0.00","0.74","100.0","0","7546","7","232.8","1","0","0","69.853","133.376","62.5","5","-1.2","27.2","27.6","57.8","58.4","0","0","100.0","-4.36","-4.18","-3.41","-3.32","0.00","0.00","0.00","0.00","4693","5244","4701","4925","330.0","328.0","342.8","341.9","340.0","340.0","352.5","352.5","-0.04","0.15","-0.07","0.09","-0.1","-0.2","1.0","-131072.0","191.9","192.3","187.6","188.7"
"0","1","105.392","100.0","0.08","-1.90","-0.25","364.61","-427.5","42.41","18.4","0.00","0.74","100.0","0","6937","7","228.6","1","0","0","70.052","133.376","62.5","5","-1.2","30.2","31.1","49.2","50.9","0","0","0.0","-4.44","-4.32","-3.22","-3.11","0.00","0.00","0.00","0.00","6247","6370","2049","2153","326.6","325.4","348.3","347.9","340.0","340.0","352.5","352.5","-0.02","0.25","-0.01","0.15","-12.4","-10.8","-5.0","-131078.0","165.6","169.2","172.7","173.3"
"0","1","105.392","100.0","0.15","-2.00","-0.04","365.31","-438.0","48.76","18.3","0.00","0.74","100.0","0","6469","7","214.1","1","0","0","70.252","133.376","62.5","5","-1.7","38.7","40.1","34.7","36.5","0","0","0.0","-4.62","-4.40","-2.88","-2.74","0.00","0.00","0.00","0.00","6554","7151","2610","2889","326.0","323.7","347.1","346.3","340.0","340.0","352.5","352.5","-0.06","0.45","0.08","0.29","-7.4","-6.8","-5.0","-131078.0","163.9","165.9","161.4","161.2"
"0","1","105.392","100.0","0.31","-1.93","0.02","367.72","-447.9","54.65","18.1","0.00","0.74","100.0","0","6883","1","200.1","1","0","1","70.453","133.376","62.5","5","-5.0","36.5","39.7","30.4","35.0","0","0","80.0","-4.64","-4.33","-2.91","-2.59","0.00","0.00","0.00","0.00","6418","7168","2430","3059","326.3","323.7","347.5","345.9","340.0","340.0","352.5","352.5","0.26","0.74","0.31","0.50","-8.0","-6.8","-5.0","-131078.0","152.2","155.1","151.4","153.3"
"0","1","105.392","97.2","0.50","-1.89","0.03","369.45","-457.2","60.07","18.0","0.00","0.75","100.0","0","6643","6","187.4","1","0","1","70.653","133.376","62.5","5","-2.7","32.6","38.6","28.9","36.7","0","0","0.0","-4.76","-4.14","-3.03","-2.47","0.00","0.00","0.00","0.00","5707","7257","2179","3464","327.9","323.5","348.0","345.1","340.0","340.0","352.5","352.5","0.48","0.90","0.71","0.89","-17.6","-6.4","-5.0","-131078.0","127.1","146.0","141.1","142.8"
"1","1","105.392","92.7","0.52","-1.74","0.00","371.37","-465.9","64.99","17.9","0.00","0.75","100.0","0","8275","1","175.0","1","0","0","70.853","133.376","62.5","5","-4.4","31.9","38.3","26.4","34.8","0","0","80.0","-4.76","-4.13","-3.00","-2.40","0.00","0.00","0.00","0.00","5553","7146","1874","3185","328.2","323.8","348.6","345.6","340.0","340.0","352.5","352.5","0.63","1.05","0.79","0.97","-8.9","-6.0","-5.0","-131078.0","131.4","136.7","130.6","134.6"
"1","1","105.392","85.7","0.62","-1.51","-0.03","372.93","-474.2","69.42","17.7","0.00","0.75","100.0","0","6880","5","163.8","1","0","0","71.052","133.376","62.5","5","-9.5","29.1","37.0","25.5","35.7","0","0","0.0","-4.77","-4.05","-3.07","-2.33","0.00","0.00","0.00","0.00","5179","7190","1339","3037","329.0","323.7","349.7","346.0","340.0","340.0","352.5","352.5","0.97","1.35","0.98","1.16","-4.9","-5.4","-7.0","-131078.0","128.5","128.9","121.3","123.7"
"1","1","105.392","83.1","0.77","-1.51","-0.06","374.55","-482.1","73.36","17.6","0.00","0.75","100.0","0","6378","1","152.4","1","0","0","71.252","133.376","62.5","5","-14.3","27.5","37.6","22.5","34.9","0","0","32.0","-4.84","-3.97","-3.07","-2.18","0.00","0.00","0.00","0.00","4649","7278","991","2846","330.1","323.6","350.5","346.4","340.0","340.0","352.5","352.5","1.49","1.86","1.58","1.76","-19.1","-5.6","-7.0","-131078.0","100.6","120.1","110.6","116.4"
"1","1","105.392","75.7","1.12","-1.23","-0.07","375.00","-489.5","76.75","17.5","0.00","0.75","100.0","0","7184","4","143.0","1","0","1","71.453","133.376","62.5","5","-14.7","22.4","37.1","21.2","40.3","0","0","0.0","-5.01","-3.68","-3.36","-2.06","0.00","0.00","0.00","0.00","2542","6793","1796","4528","334.6","324.7","348.8","342.8","340.0","340.0","352.5","352.5","2.18","2.48","2.37","2.54","-11.8","-5.8","-3.0","-131078.0","101.3","112.4","108.5","110.8"
"1","1","105.392","59.4","1.35","-1.36","0.16","372.90","-496.6","79.58","17.4","0.00","0.75","100.0","0","6420","4","133.7","1","0","1","71.653","133.376","62.5","5","-20.6","23.6","40.1","19.2","38.0","0","0","0.0","-5.11","-3.66","-3.28","-2.04","0.00","0.00","0.00","0.00","4424","8869","1223","3703","330.6","320.0","350.0","344.5","340.0","340.0","352.5","352.5","2.32","2.66","2.64","2.79","-8.8","-3.2","-11.0","-131078.0","100.6","108.6","93.2","102.8"
"1","1","105.392","40.1","1.48","-0.85","-0.10","374.69","-503.5","81.81","17.2","0.00","0.76","100.0","0","6182","4","126.1","1","0","0","71.853","133.376","62.5","5","-48.1","18.6","37.3","20.8","44.0","0","0","0.0","-4.91","-3.54","-3.50","-1.85","0.00","0.00","0.00","0.00","1920","7678","493","4547","335.9","322.7","351.5","342.7","340.0","340.0","352.5","352.5","4.45","4.60","4.00","4.08","-10.0","-3.4","-7.0","-131078.0","91.0","102.2","90.8","98.0"
"0","1","105.392","12.2","2.01","-0.59","0.10","370.17","-510.1","83.37","17.1","0.00","0.76","100.0","0","6011","4","120.2","1","0","0","72.052","133.376","62.5","5","-90.9","16.8","42.3","21.6","53.3","0","0","0.0","-4.94","-3.51","-3.90","-1.90","0.00","0.00","0.00","0.00","1136","9165","1771","4984","337.6","319.4","348.8","341.8","340.0","340.0","352.5","352.5","7.97","7.90","5.99","5.97","-9.0","-1.8","-5.0","-131072.0","87.2","99.4","88.9","94.6"
"0","1","105.392","7.4","1.99","-0.46","0.08","369.25","-516.6","84.16","17.0","0.00","0.76","100.0","0","5834","4","115.5","1","0","0","72.252","133.376","62.5","5","-141.9","15.7","41.4","27.0","57.9","0","0","0.0","-4.48","-3.87","-3.97","-1.77","0.00","0.00","0.00","0.00","1510","8370","1130","5725","336.8","321.3","350.1","340.2","340.0","340.0","352.5","352.5","12.73","12.23","7.62","7.52","-7.6","-1.6","-3.0","-131072.0","84.0","93.9","87.4","90.8"
"0","1","105.392","4.3","2.02","-0.31","0.09","370.13","-522.9","84.18","16.9","0.00","0.76","100.0","0","6228","1","110.9","1","0","1","72.453","133.376","62.5","5","-166.5","15.8","40.7","26.5","58.8","0","0","80.0","-4.18","-3.91","-4.07","-1.88","0.00","0.00","0.00","0.00","1051","8062","1134","6511","337.8","322.0","350.1","338.5","340.0","340.0","352.5","352.5","15.33","14.58","8.63","8.50","-5.2","-1.6","-1.0","-131072.0","81.4","89.4","85.2","88.9"
"0","1","105.392","4.3","2.00","-0.41","0.10","370.51","-528.9","83.42","16.8","0.00","0.76","100.0","0","6914","3","107.2","1","0","1","72.653","133.376","62.5","5","-186.2","14.6","39.6","28.7","60.8","0","0","0.0","-3.89","-3.97","-4.13","-1.97","0.00","0.00","0.00","0.00","792","7893","1765","6400","338.3","322.5","348.8","338.8","340.0","340.0","352.5","352.5","16.80","15.88","8.34","8.26","-6.6","-1.8","-1.0","-131078.0","77.2","85.4","83.0","83.8"
"0","1","105.392","0.4","2.07","-0.50","0.14","371.82","-534.5","81.96","16.7","0.00","0.76","100.0","0","6517","3","102.1","1","0","0","72.853","133.376","62.5","5","-208.6","16.4","40.9","25.3","58.6","0","0","0.0","-3.79","-4.08","-4.07","-1.87","0.00","0.00","0.00","0.00","1000","8549","1570","6142","337.9","321.1","349.2","339.3","340.0","340.0","352.5","352.5","16.80","15.73","7.00","6.95","-1.2","-0.8","-3.0","-131072.0","77.9","82.5","77.0","80.2"
"0","1","105.392","0.0","1.97","-0.48","0.10","373.20","-539.6","79.85","16.7","0.00","0.76","100.0","0","6304","3","97.6","1","0","0","73.052","133.376","62.5","5","-222.1","16.5","40.6","24.8","58.5","0","0","0.0","-3.57","-4.21","-4.10","-1.82","0.00","0.00","0.00","0.00","998","8075","1408","6423","337.9","322.2","349.6","338.8","340.0","340.0","352.5","352.5","15.58","14.40","4.64","4.67","0.1","-0.6","-3.0","-131072.0","76.1","79.4","74.5","77.5"
"0","1","105.392","0.0","1.85","-0.45","0.14","374.05","-544.2","77.15","16.7","0.00","0.76","100.0","0","6120","3","93.8","1","0","0","73.252","133.376","62.5","5","-227.0","17.8","40.4","25.8","57.5","0","0","5.2","-3.44","-4.38","-4.00","-1.93","0.00","0.00","0.00","0.00","1716","8157","1129","5358","336.3","322.1","350.1","341.0","340.0","340.0","352.5","352.5","13.41","12.24","2.67","2.70","-0.1","-0.6","-1.0","-131072.0","73.5","77.2","72.3","75.3"
"0","1","105.392","0.0","1.82","-0.28","0.09","374.56","-548.2","73.97","16.8","0.00","0.76","100.0","0","6029","3","91.2","1","0","1","73.453","133.376","62.5","5","-225.6","16.8","39.3","27.2","58.6","0","0","20.2","-3.41","-4.39","-4.06","-1.94","0.00","0.00","0.00","0.00","1045","7241","1751","6308","337.8","324.2","348.8","339.0","340.0","340.0","352.5","352.5","12.50","11.39","2.95","2.96","0.0","-0.6","1.0","-131072.0","71.3","75.7","70.8","74.5"
"0","1","105.392","0.0","1.61","-0.12","-0.06","377.30","-551.6","70.32","16.8","0.00","0.76","100.0","0","6152","3","89.4","1","0","1","73.653","133.376","62.5","5","-218.1","15.2","34.5","28.6","60.1","0","0","42.1","-3.16","-4.56","-4.07","-2.00","0.00","0.00","0.00","0.00","988","6335","1279","5588","337.9","326.2","349.8","340.5","340.0","340.0","352.5","352.5","12.63","11.49","3.47","3.46","-0.2","-0.6","7.0","-131072.0","69.6","74.0","73.8","74.6"
