"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"228.0","1","0","0","0","0","0","-0.40","-0.06","0.10","74.825","10","100.0","0.0","100.0","7401","1.9","7","373.33","188.4","187.9","184.9","184.1","-0.54","-0.41","-0.48","-0.33","0.0","0.0","262148.0","3.0","5322","4179","4787","4032","0.00","0.00","0.00","0.00","-4.17","-4.50","-3.20","-3.56","340.0","340.0","352.5","352.5","328.3","330.1","342.4","343.4","29.9","25.9","62.7","57.1","0.58","0.00","221.4","3.0","-721.3","62.5","1"
"228.9","1","0","0","0","0","0","-0.10","0.04","0.10","75.025","10","92.6","2.2","100.0","7414","-2.1","7","372.91","188.6","188.6","185.3","184.5","-0.15","0.02","-0.17","-0.04","-0.3","0.0","262148.0","3.0","4921","4567","4940","4344","0.00","0.00","0.00","0.00","-4.28","-4.36","-3.34","-3.47","340.0","340.0","352.5","352.5","329.2","329.2","342.0","342.7","27.4","26.3","61.6","59.1","0.58","0.00","217.3","3.3","-733.3","62.5","1"
"222.4","1","0","0","0","0","0","0.11","-0.26","-1.83","75.225","10","0.0","100.0","100.0","6802","-7.8","7","375.57","154.4","158.8","169.5","169.7","0.31","0.57","0.07","0.24","-15.5","-13.0","262137.0","-5.0","5953","6254","2284","2450","0.00","0.00","0.00","0.00","-4.41","-4.33","-3.18","-3.06","340.0","340.0","352.5","352.5","326.9","325.2","347.7","347.0","29.9","31.0","47.6","49.2","0.58","0.00","213.3","3.6","-745.2","62.5","1"
"209.6","1","1","0","0","0","0","0.40","-0.16","-1.87","75.425","10","0.0","100.0","100.0","6322","-19.2","7","378.80","143.9","158.6","156.3","159.0","1.08","1.44","0.41","0.59","-16.0","-9.0","262137.0","-5.0","5436","6888","1735","3069","0.00","0.00","0.00","0.00","-4.55","-4.26","-2.98","-2.51","340.0","340.0","352.5","352.5","328.0","323.8","348.8","345.6","30.8","34.5","30.1","35.5","0.59","0.00","209.5","3.8","-756.6","62.5","1"
"196.9","1","1","0","0","0","0","0.58","-0.15","-1.72","75.625","10","9.6","100.0","100.0","8466","-26.8","1","378.14","146.4","137.4","148.3","152.5","2.25","2.61","1.16","1.34","-11.1","-16.0","262137.0","-1.0","4943","7018","1780","3230","0.00","0.00","0.00","0.00","-4.65","-4.17","-3.07","-2.33","340.0","340.0","352.5","352.5","329.1","323.5","348.7","345.2","29.6","37.1","25.2","36.1","0.59","0.00","206.0","3.9","-767.3","62.5","1"
"185.2","1","1","0","0","0","0","0.62","-0.09","-1.68","75.825","10","80.0","89.1","100.0","7773","-34.1","1","376.98","136.6","132.3","140.8","143.6","2.46","2.80","0.83","1.00","-10.1","-14.0","262137.0","-1.0","5050","7204","1623","3197","0.00","0.00","0.00","0.00","-4.61","-4.20","-3.09","-2.35","340.0","340.0","352.5","352.5","328.9","323.1","349.1","345.3","29.2","36.5","26.1","36.8","0.59","0.00","203.0","3.9","-777.5","62.5","1"
"175.2","1","1","0","0","0","0","1.16","-0.05","-1.27","76.025","10","0.0","59.4","100.0","7576","-50.9","5","375.42","130.5","139.1","133.3","136.6","3.16","3.41","1.34","1.51","-8.5","-5.0","262137.0","-1.0","3392","7529","1527","4491","0.00","0.00","0.00","0.00","-4.79","-3.93","-3.46","-2.13","340.0","340.0","352.5","352.5","332.6","322.4","349.3","342.4","25.1","38.7","25.1","43.8","0.59","0.00","200.3","4.0","-787.1","62.5","1"
"167.2","1","1","0","0","0","0","1.66","-0.09","-0.86","76.225","10","0.0","32.4","100.0","7209","-87.5","5","374.26","120.4","133.8","125.7","131.1","6.93","6.97","3.87","3.96","-10.8","-4.0","262137.0","-1.0","2092","8090","1104","5105","0.00","0.00","0.00","0.00","-4.87","-3.77","-3.82","-1.88","340.0","340.0","352.5","352.5","335.4","321.2","350.2","341.0","20.4","41.4","23.4","51.9","0.59","0.00","198.3","4.0","-796.4","62.5","1"
"161.1","1","1","0","0","0","0","1.76","-0.09","-0.60","76.425","10","0.0","10.9","100.0","6942","-127.7","5","373.61","113.6","128.8","121.6","125.7","12.12","11.81","6.48","6.52","-11.3","-3.0","262137.0","-1.0","1395","7963","1006","5667","0.00","0.00","0.00","0.00","-4.53","-3.88","-3.99","-1.86","340.0","340.0","352.5","352.5","336.9","321.5","350.4","339.8","17.2","40.6","25.0","56.4","0.59","0.00","196.8","4.0","-805.4","62.5","1"
"156.5","1","0","0","0","0","0","1.68","-0.18","-0.35","76.625","10","6.0","0.1","100.0","6777","-145.4","5","374.31","119.9","125.7","119.6","121.8","15.34","14.78","8.34","8.38","-2.0","-1.0","262137.0","-1.0","708","7153","1503","5234","0.00","0.00","0.00","0.00","-4.19","-4.09","-4.07","-1.91","340.0","340.0","352.5","352.5","338.4","323.5","349.3","340.8","14.6","38.1","27.0","57.5","0.60","0.00","196.1","3.9","-814.2","62.5","1"
"152.4","1","0","0","0","0","0","1.77","-0.05","-0.30","76.825","10","11.5","0.0","100.0","6660","-161.3","5","371.95","118.7","121.1","118.0","119.2","17.23","16.57","8.91","8.92","0.4","-1.0","262148.0","-1.0","1272","7231","1116","5155","0.00","0.00","0.00","0.00","-4.08","-3.96","-4.04","-2.03","340.0","340.0","352.5","352.5","337.2","323.3","350.1","341.0","14.7","38.8","29.5","60.0","0.60","0.00","196.1","3.9","-822.8","62.5","1"
"147.9","1","0","0","0","0","0","1.89","-0.02","-0.39","77.025","10","0.0","0.0","100.0","6403","-152.2","5","370.29","115.6","118.3","113.4","114.7","16.07","15.54","7.98","8.05","-0.1","-1.0","262137.0","-1.0","1332","7908","1387","5839","0.00","0.00","0.00","0.00","-4.26","-3.94","-4.06","-1.87","340.0","340.0","352.5","352.5","337.1","321.9","349.5","339.5","16.4","40.7","28.3","59.9","0.60","0.00","196.7","3.8","-831.1","62.5","1"
"143.6","1","0","0","0","0","0","1.97","0.03","-0.41","77.225","10","0.0","0.0","100.0","6278","-155.2","5","370.02","113.4","115.8","110.9","112.7","14.14","13.65","5.78","5.89","-0.1","-1.0","262148.0","-1.0","1294","8204","1249","6570","0.00","0.00","0.00","0.00","-4.29","-3.93","-4.14","-1.88","340.0","340.0","352.5","352.5","337.2","321.3","349.8","337.9","16.6","41.1","28.0","60.6","0.60","0.00","198.1","3.7","-839.0","62.5","1"
"140.0","1","0","0","0","0","0","1.84","0.06","-0.32","77.425","10","13.5","0.0","100.0","6229","-158.9","5","370.69","111.7","114.2","110.1","111.8","11.49","11.00","2.85","2.98","-0.4","-1.0","262148.0","-1.0","1559","7771","1615","6295","0.00","0.00","0.00","0.00","-4.17","-4.10","-4.12","-1.95","340.0","340.0","352.5","352.5","336.6","322.4","349.0","338.5","17.3","40.5","28.5","60.4","0.60","0.00","200.1","3.7","-846.6","62.5","1"
"137.6","1","0","0","0","0","0","1.87","0.14","-0.33","77.625","10","12.3","0.0","100.0","6133","-166.6","5","369.68","109.8","113.4","107.8","110.6","10.35","9.82","2.33","2.43","-0.3","-1.0","262148.0","-1.0","2045","8206","1646","6579","0.00","0.00","0.00","0.00","-4.09","-4.22","-4.15","-1.99","340.0","340.0","352.5","352.5","335.5","321.4","349.0","337.9","19.3","40.9","30.4","61.4","0.60","0.00","202.7","3.6","-853.9","62.5","1"
"135.5","1","0","0","0","0","0","1.84","0.05","-0.01","77.825","10","45.2","0.0","100.0","6200","-139.9","5","372.88","107.5","111.5","110.5","110.4","10.29","9.83","3.67","3.73","-0.4","-1.0","262148.0","-1.0","1256","7070","1730","6597","0.00","0.00","0.00","0.00","-4.13","-4.14","-4.15","-1.99","340.0","340.0","352.5","352.5","337.2","324.0","348.8","337.8","16.6","38.3","30.2","61.3","0.60","0.00","206.0","3.6","-860.7","62.5","1"
"135.9","1","0","0","0","0","0","1.65","-0.05","0.31","78.025","10","89.8","0.0","100.0","6359","-21.8","5","374.02","109.3","113.1","114.7","111.8","4.22","4.30","4.24","4.30","-0.5","0.0","262148.0","3.0","907","6729","1947","6511","0.00","0.00","0.00","0.00","-5.10","-3.37","-4.13","-2.11","340.0","340.0","352.5","352.5","338.0","324.8","348.3","338.0","12.5","34.6","33.5","62.6","0.61","0.00","209.9","3.6","-867.2","62.5","1"
"138.1","1","0","0","0","0","0","1.51","0.11","0.51","78.225","10","100.0","0.0","100.0","6422","-3.4","5","372.80","112.3","114.5","115.7","113.1","2.46","2.52","3.09","3.19","-0.3","0.0","262148.0","3.0","1331","5879","2881","6607","0.00","0.00","0.00","0.00","-5.05","-3.37","-4.04","-2.42","340.0","340.0","352.5","352.5","337.1","326.8","346.3","337.8","12.7","30.6","40.6","63.6","0.61","0.00","214.3","3.6","-873.4","62.5","1"
"140.7","1","0","0","0","0","0","0.90","0.06","0.47","78.425","10","100.0","0.0","100.0","6485","-14.2","5","371.86","115.0","116.4","116.7","114.3","1.53","1.61","1.12","1.25","-0.1","0.0","262148.0","3.0","1930","5202","3543","5998","0.00","0.00","0.00","0.00","-4.73","-3.72","-3.82","-2.69","340.0","340.0","352.5","352.5","335.7","328.3","344.9","339.2","15.7","28.3","45.3","61.8","0.61","0.00","219.2","3.6","-879.3","62.5","1"
"143.5","1","0","0","0","0","0","0.87","0.01","0.39","78.625","10","100.0","0.0","100.0","6599","-40.8","5","371.97","117.2","118.8","118.6","116.5","2.17","2.22","0.74","0.86","-0.1","0.0","262148.0","3.0","2706","5075","2877","5471","0.00","0.00","0.00","0.00","-4.35","-4.05","-3.75","-2.82","340.0","340.0","352.5","352.5","334.0","328.6","346.3","340.4","16.5","24.5","48.9","60.6","0.61","0.00","224.6","3.6","-885.2","62.5","1"
"145.5","1","0","0","0","0","0","1.40","-0.01","0.09","78.825","10","42.9","0.0","100.0","6616","-66.3","5","372.32","117.9","120.9","118.0","117.7","4.05","4.00","1.79","1.89","-0.1","0.0","262148.0","-1.0","1482","5958","2083","6106","0.00","0.00","0.00","0.00","-4.49","-3.89","-3.98","-2.49","340.0","340.0","352.5","352.5","336.7","326.6","348.0","339.0","14.6","29.1","42.9","62.4","0.61","0.00","230.2","3.6","-890.9","62.5","1"
"144.1","1","0","0","0","0","0","1.71","-0.06","-0.23","79.025","10","11.9","0.0","100.0","6396","-85.9","5","373.00","116.1","119.9","112.4","115.4","6.22","6.15","3.21","3.30","0.0","0.0","262148.0","-1.0","1608","7127","1465","5838","0.00","0.00","0.00","0.00","-4.66","-3.78","-4.01","-2.03","340.0","340.0","352.5","352.5","336.4","324.0","349.3","339.6","15.4","36.4","30.8","59.5","0.61","0.00","236.3","3.6","-896.2","62.5","1"
"142.5","1","0","0","0","0","0","1.74","-0.09","-0.03","79.225","10","35.7","0.0","100.0","6487","-76.9","5","373.65","114.3","118.0","115.1","115.9","7.30","7.23","4.66","4.72","-0.1","0.0","262148.0","-1.0","981","6948","1455","6121","0.00","0.00","0.00","0.00","-4.81","-3.64","-4.10","-1.97","340.0","340.0","352.5","352.5","337.8","324.4","349.4","338.9","13.9","37.1","28.8","59.7","0.61","0.00","242.7","3.5","-900.9","62.5","1"
"140.6","1","0","0","0","0","0","1.65","-0.12","-0.24","79.425","10","7.1","0.0","100.0","6209","-98.3","5","374.13","112.7","115.6","109.7","111.5","8.99","8.83","4.81","4.85","0.0","-1.0","262148.0","-1.0","1086","6960","1223","5509","0.00","0.00","0.00","0.00","-4.60","-3.79","-4.02","-1.94","340.0","340.0","352.5","352.5","337.6","324.4","349.9","340.3","13.9","36.1","28.7","58.7","0.62","0.00","249.4","3.5","-905.1","62.5","1"
"138.3","1","0","0","0","0","0","1.75","-0.07","-0.18","79.625","10","41.6","0.0","100.0","8466","-87.5","1","373.42","110.8","113.8","108.6","110.7","8.54","8.40","4.63","4.72","-0.1","-1.0","262148.0","-1.0","902","7136","1369","5925","0.00","0.00","0.00","0.00","-4.71","-3.71","-4.05","-1.94","340.0","340.0","352.5","352.5","338.0","324.0","349.5","339.4","13.8","37.0","27.3","58.4","0.62","0.00","256.3","3.4","-908.5","62.5","1"
"138.2","1","0","0","0","0","0","1.70","-0.05","0.10","79.825","10","41.7","0.0","100.0","7351","-41.2","4","372.23","111.5","114.5","112.7","111.7","5.19","5.24","3.80","3.90","-0.4","0.0","262148.0","-1.0","755","6889","1651","6310","0.00","0.00","0.00","0.00","-5.04","-3.41","-4.11","-2.08","340.0","340.0","352.5","352.5","338.3","324.6","348.9","338.6","11.9","34.7","32.5","61.5","0.62","0.00","263.4","3.3","-911.4","62.5","1"
"138.0","1","0","0","0","0","0","1.56","-0.04","-0.16","80.025","10","19.4","0.0","100.0","7185","-102.1","4","371.93","111.5","114.0","109.0","110.4","6.75","6.62","2.29","2.40","0.0","0.0","262148.0","-1.0","1247","6767","1761","5891","0.00","0.00","0.00","0.00","-4.54","-3.84","-4.01","-2.14","340.0","340.0","352.5","352.5","337.2","324.9","348.7","339.5","13.8","34.7","32.6","59.9","0.62","0.00","270.7","3.2","-913.7","62.5","1"
"135.7","1","0","0","0","0","0","1.67","-0.00","-0.35","80.225","10","7.1","0.0","100.0","6990","-154.5","4","371.96","108.3","111.8","105.3","108.1","10.04","9.55","2.94","3.00","0.0","-1.0","262148.0","-1.0","1627","7219","1576","5442","0.00","0.00","0.00","0.00","-4.11","-4.20","-3.95","-2.03","340.0","340.0","352.5","352.5","336.4","323.9","349.1","340.5","16.2","37.4","28.8","57.3","0.62","0.00","278.1","3.1","-915.3","62.5","1"
"132.6","1","0","0","0","0","0","1.67","-0.10","-0.36","80.425","10","3.2","0.0","100.0","6797","-159.7","4","372.70","105.2","108.7","102.3","105.2","11.74","11.15","4.28","4.36","0.3","-1.0","262148.0","-1.0","741","7643","1115","5908","0.00","0.00","0.00","0.00","-4.08","-3.99","-4.02","-1.95","340.0","340.0","352.5","352.5","338.3","323.0","350.1","339.5","15.1","38.1","27.1","57.3","0.62","0.00","285.5","3.1","-916.3","62.5","1"
"129.5","1","0","0","0","0","0","1.63","-0.15","-0.29","80.625","10","13.9","0.0","100.0","6675","-162.5","4","373.02","102.5","105.5","100.8","103.0","12.73","12.11","4.89","4.94","0.3","-1.0","262148.0","-1.0","676","7367","1109","5622","0.00","0.00","0.00","0.00","-3.93","-3.82","-3.87","-1.84","340.0","340.0","352.5","352.5","338.5","323.6","350.1","340.1","14.4","37.6","27.8","56.8","0.62","0.00","292.8","3.0","-916.6","62.5","1"
"126.6","1","0","0","0","0","0","1.57","-0.14","-0.28","80.825","10","11.9","0.0","100.0","6527","-174.6","4","372.74","100.1","102.8","98.8","100.5","13.21","12.50","4.23","4.34","0.1","-1.0","262148.0","-1.0","831","7190","1395","4983","0.00","0.00","0.00","0.00","-3.80","-3.90","-3.84","-1.84","340.0","340.0","352.5","352.5","338.1","324.1","349.5","341.5","14.0","36.7","29.1","56.6","0.62","0.00","299.9","2.8","-916.2","62.5","1"
"124.5","1","0","0","0","0","0","1.57","-0.08","-0.05","81.025","10","39.3","0.0","100.0","6611","-174.5","4","371.59","98.4","101.4","100.3","101.5","12.22","11.52","3.17","3.29","-0.4","-1.0","262148.0","3.0","920","6997","1651","5359","0.00","0.00","0.00","0.00","-3.80","-4.04","-3.92","-2.02","340.0","340.0","352.5","352.5","337.9","324.5","348.9","340.7","14.5","36.5","29.7","57.7","0.63","0.00","306.8","2.7","-915.3","62.5","1"
"124.0","1","0","0","0","0","0","1.54","-0.04","-0.07","81.225","10","30.9","0.0","100.0","6549","-178.6","4","370.65","98.2","101.3","99.8","100.1","11.52","10.79","2.44","2.53","-0.5","-1.0","262148.0","-1.0","1231","6660","1848","5471","0.00","0.00","0.00","0.00","-3.67","-4.26","-3.94","-2.21","340.0","340.0","352.5","352.5","337.2","325.3","348.5","340.5","14.5","34.2","33.3","59.2","0.63","0.00","313.5","2.6","-913.7","62.5","1"
"122.4","1","0","0","0","0","0","1.67","0.00","-0.21","81.425","10","25.4","0.0","100.0","6400","-181.1","4","370.13","96.8","100.5","96.6","98.8","11.51","10.79","2.88","2.92","-0.3","-1.0","262148.0","-1.0","1526","7063","1551","5529","0.00","0.00","0.00","0.00","-1.17","-4.29","-3.96","-2.09","340.0","340.0","352.5","352.5","336.6","324.5","349.1","340.3","16.0","36.6","30.4","58.1","0.63","0.00","320.0","2.4","-911.5","62.5","1"
"121.6","1","0","0","0","0","0","1.61","-0.00","0.08","81.625","10","46.0","0.0","100.0","6580","-155.1","4","369.65","95.8","99.7","100.6","100.3","10.98","10.36","3.68","3.74","-0.8","-1.0","262148.0","3.0","1333","6243","1076","7031","0.00","0.00","0.00","0.00","6.06","-3.50","0.93","-1.62","340.0","340.0","352.5","352.5","337.0","326.3","350.2","337.0","16.3","32.5","28.1","62.6","0.63","0.00","326.2","2.3","-908.7","62.5","1"
"122.2","1","0","0","0","0","0","1.62","-0.04","0.22","81.825","10","61.3","0.0","100.0","6653","-110.1","4","370.69","96.6","100.6","101.6","101.5","8.84","8.48","4.02","4.07","-1.0","-1.0","262148.0","3.0","896","6212","1410","6849","0.00","0.00","0.00","0.00","5.89","-3.14","0.95","-1.56","340.0","340.0","352.5","352.5","338.0","326.4","349.4","337.4","13.1","30.1","28.2","61.8","0.63","0.00","332.1","2.2","-905.4","62.5","1"
"123.1","1","0","0","0","0","0","1.66","-0.02","0.23","82.025","10","64.1","0.0","100.0","6701","-105.4","4","368.88","98.1","101.8","102.2","102.4","7.90","7.67","3.67","3.70","-0.5","0.0","262148.0","3.0","667","6918","1621","6253","0.00","0.00","0.00","0.00","0.87","-3.56","1.41","-1.96","340.0","340.0","352.5","352.5","338.5","324.8","349.0","338.8","13.0","34.3","33.3","61.3","0.63","0.00","337.6","2.0","-901.5","62.5","1"
"124.1","1","0","0","0","0","0","1.75","0.06","0.12","82.225","10","63.3","0.0","100.0","6711","-119.7","4","366.25","99.1","102.6","102.4","102.5","8.14","7.86","2.94","3.02","-0.4","0.0","262148.0","3.0","802","7185","1830","6688","0.00","0.00","0.00","0.00","-4.46","-3.88","-4.14","-2.20","340.0","340.0","352.5","352.5","338.2","324.3","348.5","337.8","13.9","37.6","36.6","63.6","0.63","0.00","342.9","1.8","-897.1","62.5","1"
"125.1","1","0","0","0","0","0","1.68","0.04","0.16","82.425","10","66.0","0.0","100.0","6756","-124.4","4","367.55","99.7","103.2","102.8","103.5","8.35","8.01","2.85","2.94","-0.5","0.0","262148.0","3.0","892","6515","2104","6583","0.00","0.00","0.00","0.00","-4.22","-4.03","-4.09","-2.22","340.0","340.0","352.5","352.5","338.0","325.8","347.9","338.0","13.5","34.2","36.2","62.5","0.63","0.00","347.7","1.6","-892.1","62.5","1"
"126.6","1","0","0","0","0","0","1.58","-0.02","0.42","82.625","10","97.7","0.0","100.0","6957","-74.7","4","367.98","101.3","105.1","105.8","106.6","5.95","5.84","3.23","3.27","-0.6","0.0","262148.0","3.0","848","6245","2152","6225","0.00","0.00","0.00","0.00","-4.55","-3.80","-4.04","-2.26","340.0","340.0","352.5","352.5","338.1","326.4","347.8","338.8","12.7","32.7","36.3","62.0","0.64","0.00","352.0","1.5","-886.6","62.5","1"
"129.3","1","0","0","0","0","0","1.59","-0.02","0.42","82.825","10","100.0","0.0","100.0","7164","-43.8","4","367.44","103.9","107.5","110.0","108.7","4.50","4.47","3.74","3.80","-0.5","0.0","262148.0","3.0","866","5981","2258","6322","0.00","0.00","0.00","0.00","-4.78","-3.59","-4.04","-2.33","340.0","340.0","352.5","352.5","338.0","326.9","347.6","338.6","11.3","30.4","38.4","62.7","0.64","0.00","355.9","1.3","-880.7","62.5","1"
"132.1","1","0","0","0","0","0","1.61","-0.02","0.39","83.025","10","100.0","0.0","100.0","7325","-50.4","4","366.78","106.2","109.6","112.7","110.9","5.07","5.02","3.77","3.82","-0.5","0.0","262148.0","3.0","941","6015","2197","6304","0.00","0.00","0.00","0.00","-4.71","-3.64","-4.03","-2.31","340.0","340.0","352.5","352.5","337.9","326.9","347.7","338.7","11.0","29.8","37.7","62.3","0.64","0.00","359.4","1.0","-874.3","62.5","1"
"134.9","1","0","0","0","0","0","1.55","-0.06","0.48","83.225","10","100.0","0.0","100.0","7480","-44.6","4","365.97","108.5","111.8","114.2","114.2","4.91","4.87","3.73","3.80","-0.5","0.0","262148.0","7.0","1055","5984","2151","6139","0.00","0.00","0.00","0.00","-4.71","-3.63","-4.01","-2.31","340.0","340.0","352.5","352.5","337.6","326.9","347.8","339.1","10.8","29.1","37.3","61.8","0.64","0.00","362.4","0.7","-867.5","62.5","1"
"137.8","1","0","0","0","0","0","1.49","-0.10","0.49","83.425","10","100.0","0.0","100.0","7623","-41.1","4","364.97","111.0","114.1","116.3","116.5","4.58","4.54","3.60","3.69","-0.5","0.0","262148.0","7.0","1077","5719","2199","6018","0.00","0.00","0.00","0.00","-4.70","-3.61","-3.98","-2.34","340.0","340.0","352.5","352.5","337.6","327.5","347.7","339.3","10.5","28.0","37.6","61.3","0.64","0.00","364.9","0.4","-860.4","62.5","1"
"140.7","1","0","0","0","0","0","1.42","-0.13","0.53","83.625","10","100.0","0.0","100.0","7775","-57.7","4","363.88","113.1","116.2","118.5","118.8","5.49","5.40","3.42","3.51","-0.5","0.0","262148.0","7.0","722","5374","2356","6132","0.00","0.00","0.00","0.00","-4.53","-3.73","-3.96","-2.34","340.0","340.0","352.5","352.5","338.4","328.3","347.3","339.1","10.1","27.2","37.1","60.9","0.64","0.00","366.9","0.0","-852.9","62.5","1"
"143.5","1","0","0","0","0","0","1.42","-0.13","0.53","83.825","10","100.0","0.0","100.0","7921","-46.9","4","362.21","115.4","118.6","120.6","121.2","5.15","5.09","3.59","3.66","-0.5","0.0","262148.0","7.0","619","5560","2119","5796","0.00","0.00","0.00","0.00","-4.62","-3.65","-3.94","-2.33","340.0","340.0","352.5","352.5","338.6","327.9","347.8","339.8","9.9","27.1","36.9","60.4","0.64","0.00","368.3","-0.5","-845.2","62.5","1"
"146.2","1","0","0","0","0","0","1.47","-0.13","0.46","84.000","10","100.0","0.0","100.0","8056","-46.9","4","359.64","117.6","120.9","123.2","122.8","5.11","5.08","3.68","3.75","-0.5","0.0","262148.0","3.0","704","5747","2062","5983","0.00","0.00","0.00","0.00","-4.72","-3.59","-4.00","-2.32","340.0","340.0","352.5","352.5","338.4","327.5","348.0","339.4","10.1","28.9","37.3","61.6","0.64","0.00","369.2","-1.0","-837.5","50.0","1"
"149.1","1","0","0","0","0","0","1.48","-0.13","0.48","84.225","10","100.0","0.0","100.0","8188","-54.3","4","357.80","119.8","123.1","124.8","125.2","5.57","5.50","3.52","3.60","-0.6","0.0","262148.0","3.0","680","5902","2099","6004","0.00","0.00","0.00","0.00","-4.67","-3.63","-3.99","-2.32","340.0","340.0","352.5","352.5","338.4","327.1","347.9","339.4","10.4","29.3","37.2","61.4","0.65","0.00","369.6","-1.6","-828.9","62.5","1"
